PersonalLoan,Age,CCAvg,Education,Experience,Family,Income,Mortgage,CDAccount,CreditCard,Online,SecuritiesAccount
0,32,2.5,1,7,2,82,221,0,1,1,0
0,51,0.4,1,27,3,24,0,0,1,1,0
0,46,1.7,1,22,2,71,0,0,1,1,0
0,41,0.3,1,17,1,80,0,0,0,0,0
0,62,1.7,3,36,4,109,0,0,0,1,0
0,54,2.9,1,28,1,140,0,0,0,1,0
0,52,0.2,2,27,4,39,0,0,0,1,1
0,51,1.2,2,25,1,39,98,0,0,1,0
0,24,2.4,2,-2,3,50,0,0,0,0,1
0,61,0.3,1,35,2,31,0,0,0,1,0
0,55,1,3,25,3,35,144,0,1,1,0
0,37,0.2,1,11,4,44,0,0,1,0,0
0,64,0.5,3,38,1,35,0,0,0,1,0
0,34,0.3,1,8,2,20,106,0,1,1,0
0,31,0.7,2,7,4,10,0,0,0,1,0
0,42,2,3,18,4,83,0,0,0,1,0
0,47,8.8,1,22,2,203,0,0,0,1,0
0,29,0.8,1,5,3,84,0,0,0,0,0
0,34,0.8,1,8,4,41,0,0,0,0,0
0,36,7.8,1,11,2,164,0,0,1,1,0
0,34,6.5,1,10,2,152,0,0,0,0,0
0,26,1.6,1,2,4,62,0,0,0,0,1
0,48,1,1,24,4,12,89,0,0,0,0
0,47,0.6,1,23,4,28,0,0,0,1,0
0,39,2,1,13,1,52,0,0,1,0,0
0,62,1.3,2,37,3,19,97,0,0,1,0
0,34,1.3,1,9,3,35,0,0,0,0,0
0,43,0.3,1,19,4,28,96,0,0,1,0
0,55,2,2,30,3,70,0,0,1,1,0
0,65,0.9,1,40,1,140,0,0,0,0,0
0,26,2.3,3,0,4,102,0,0,0,0,0
0,57,2,3,27,4,50,0,0,0,1,0
0,32,2.3,1,7,3,61,205,0,1,1,0
1,35,3.7,2,9,2,188,259,0,0,1,0
1,63,9,3,33,4,178,0,0,0,0,0
0,49,0.9,2,25,4,44,194,0,0,1,0
0,23,1,1,-1,4,12,0,0,1,0,1
0,30,3.4,1,6,4,69,188,0,1,0,0
0,43,5,1,19,1,132,0,0,0,0,0
0,39,3.9,1,14,2,128,196,0,0,1,0
0,31,0.8,1,6,4,44,122,0,0,1,0
0,65,0.5,3,39,1,44,0,0,1,1,0
0,34,2,3,8,2,34,0,0,0,1,1
0,37,3.9,1,12,2,132,0,0,0,0,0
0,62,2.1,1,38,2,158,0,0,1,0,0
0,33,0.1,1,9,1,83,0,0,0,1,0
0,48,1.4,3,22,1,28,75,0,0,1,0
1,33,2.2,3,9,3,131,0,0,0,0,1
0,45,0.5,2,19,3,31,0,0,1,1,0
0,44,0,2,19,4,40,0,0,0,1,0
0,37,1.8,1,11,2,71,127,0,0,0,1
0,31,2,3,5,2,42,0,0,0,1,0
0,56,0.1,2,31,3,35,114,0,0,0,0
0,30,0.2,1,4,2,81,0,0,0,1,0
0,61,2,1,35,2,91,0,0,0,1,0
1,32,5.2,2,7,4,129,0,0,1,0,0
0,51,2.7,1,27,1,75,0,0,0,0,0
0,26,0.6,2,1,4,54,230,0,0,0,0
0,31,1.5,1,5,1,43,0,0,0,0,0
0,43,1.1,2,18,4,94,0,0,0,0,0
0,57,1.3,3,32,4,84,0,0,1,0,0
0,42,2,2,18,1,34,0,0,0,0,1
0,48,0.8,1,23,4,15,0,0,0,1,0
0,46,3.8,3,21,2,99,194,0,0,1,0
0,33,0.4,2,7,1,15,82,1,1,1,1
0,45,2,3,21,4,83,0,0,0,1,0
0,31,1.8,3,6,4,83,0,0,0,1,0
0,42,1.7,1,18,1,143,0,0,0,1,1
0,56,2.6,3,30,4,81,0,0,0,1,0
0,63,1.9,2,39,1,39,0,0,0,0,0
1,42,0.4,2,18,2,158,277,0,1,0,0
0,50,1.4,3,24,1,62,0,0,0,0,0
0,31,0.1,1,6,2,64,0,0,1,1,0
0,65,1.5,2,40,1,29,0,0,0,0,0
0,60,2.5,1,34,3,64,0,0,0,1,0
0,34,0.7,2,10,4,21,0,0,0,1,0
1,62,2.8,3,32,2,142,0,0,1,0,0
0,56,2.5,1,30,3,64,0,0,0,0,0
0,51,1.8,1,25,4,40,0,0,1,0,1
0,44,2.7,2,19,3,61,0,0,0,0,0
0,41,0.3,3,16,1,44,0,0,0,0,0
0,43,2.67,2,16,3,78,161,0,1,1,0
0,25,0.9,3,0,2,25,0,0,0,0,0
0,40,1.9,1,16,2,125,0,0,1,0,0
0,53,1,3,29,2,63,0,0,0,1,0
0,54,1.6,3,30,1,54,185,0,0,1,0
0,36,0,1,12,2,92,184,0,0,0,0
0,26,0.6,1,2,2,119,381,0,1,1,0
0,35,2.4,2,11,1,40,0,0,0,1,0
0,29,1,1,4,1,41,0,0,0,0,0
0,35,0,1,11,2,81,0,0,1,1,0
0,28,2.5,1,4,3,101,270,0,0,0,0
0,48,0.5,2,24,4,25,0,0,0,0,0
0,46,1.5,2,20,1,55,0,0,0,0,1
0,31,2.1,3,7,1,43,166,0,1,0,0
0,40,1.8,2,16,2,98,98,0,0,1,0
0,27,2.3,3,1,4,112,402,0,1,1,0
0,32,4,3,2,4,69,102,0,0,1,0
0,67,1.7,2,43,4,79,215,1,1,1,0
0,24,7.2,1,-2,2,118,0,0,0,1,1
0,45,2.67,2,18,3,81,251,0,1,1,0
0,26,0.1,2,0,1,19,121,0,0,1,0
1,42,2.9,3,17,2,139,0,0,0,1,0
0,65,0.5,2,40,3,63,0,0,0,1,0
0,59,1.4,1,33,2,102,0,0,0,1,0
0,30,1.7,2,5,4,40,0,0,0,1,0
0,32,0.3,1,6,1,44,81,0,1,1,0
0,36,2,1,12,3,59,216,0,0,0,0
0,48,6.67,1,24,2,224,0,1,1,1,0
0,56,2.3,3,31,2,64,0,0,0,0,0
0,44,3.3,1,20,2,129,0,0,0,1,0
0,60,1.4,1,34,1,43,0,0,1,1,0
0,51,0.4,1,27,3,12,0,1,1,1,1
0,34,2.6,2,10,3,53,0,0,0,1,0
0,45,2.1,3,21,2,39,0,0,1,0,0
0,47,0,1,23,1,65,0,0,0,0,0
0,29,0.4,3,5,1,18,94,0,1,1,0
0,52,1.6,3,28,1,55,0,0,0,0,0
0,61,2.5,3,35,1,60,0,0,0,1,0
0,40,0.3,1,14,2,42,187,0,0,1,0
0,24,0.1,2,0,3,44,0,0,0,0,0
0,33,1.3,1,7,2,111,0,0,0,1,0
0,33,1,1,8,1,62,0,0,0,1,0
0,52,0.8,3,26,2,44,148,0,1,0,0
0,40,1.5,3,14,1,69,0,0,0,0,0
0,45,0.8,3,20,3,62,172,0,0,1,0
0,27,1.8,2,3,1,35,0,0,0,0,0
0,38,2.8,1,13,1,91,0,0,1,1,0
0,50,0.2,1,26,1,12,96,0,0,0,0
0,41,0.1,1,15,3,89,292,0,0,1,0
0,60,1.7,2,34,4,65,0,0,0,1,1
1,64,4.5,3,34,2,179,400,0,0,0,0
0,34,1.5,3,8,2,82,0,1,1,1,1
0,30,1.2,1,6,1,48,0,0,0,1,0
0,31,1.5,2,4,4,20,0,0,0,1,0
0,41,2.8,3,15,1,91,330,0,0,1,1
0,61,6,1,37,2,122,0,0,0,1,0
0,42,1.4,3,18,1,22,0,0,0,1,0
0,48,1.3,1,23,2,43,0,0,0,1,0
0,59,1.7,1,34,4,38,0,0,1,0,0
0,57,2.67,1,33,3,61,0,0,0,1,0
0,37,0.4,2,13,4,33,0,0,0,0,0
0,53,2.9,1,27,1,145,345,0,0,0,0
0,53,1,1,27,1,170,0,0,0,1,0
0,26,0.7,2,2,3,55,0,0,0,1,0
0,39,2.5,3,14,1,40,0,0,0,1,0
0,35,0,1,11,2,68,126,0,1,0,0
0,59,2.5,1,33,3,53,0,0,0,1,0
0,43,0.8,3,18,3,63,0,0,0,0,1
0,39,2.2,1,15,2,123,92,0,1,0,0
0,49,0,1,24,2,13,0,0,0,1,0
0,47,0.2,1,23,4,12,102,0,1,0,0
0,41,2.5,1,17,2,53,102,0,0,1,0
0,57,2.7,2,33,1,79,294,0,1,1,0
0,42,0.1,2,17,1,89,170,0,0,1,0
1,61,9.3,2,36,1,188,0,0,0,0,0
0,56,1.4,3,26,3,62,0,0,0,1,0
1,29,5.6,3,3,3,123,428,0,0,1,0
0,25,2.4,2,-1,3,40,0,0,0,1,0
1,32,5,3,8,4,119,0,0,0,1,0
1,37,3.1,2,12,4,123,253,1,1,1,0
0,31,0.4,2,5,1,23,0,0,1,1,0
0,38,1.5,3,14,1,62,255,0,0,1,0
0,40,2.1,1,14,3,69,106,0,0,1,0
0,61,3.9,1,36,2,124,0,0,1,0,1
0,50,0.1,3,26,4,52,0,0,0,0,0
0,32,3.1,1,7,2,134,0,0,0,0,0
0,62,0.8,2,36,1,58,0,0,0,0,0
0,62,0.5,2,37,3,45,200,0,1,1,0
0,40,1.1,2,15,4,75,0,0,0,1,0
0,59,0.4,2,34,4,23,78,0,0,0,0
1,43,1.3,1,19,3,123,0,0,0,1,0
0,62,2.2,1,37,3,48,0,0,0,0,0
0,48,0.3,1,22,1,145,140,0,0,1,0
0,29,1,3,5,1,31,0,0,0,0,0
0,58,2.2,3,32,3,38,0,0,0,1,0
0,43,1.9,3,18,4,78,0,0,0,0,0
0,39,1.9,1,15,2,94,0,0,0,1,0
0,33,2.9,3,7,1,84,0,0,0,1,0
0,40,0.6,3,15,1,22,0,0,0,1,0
0,28,0.2,1,3,4,78,0,0,1,1,0
0,38,2.33,2,11,3,75,0,0,0,1,0
0,65,2.2,1,40,3,71,0,0,1,0,0
0,35,0.5,3,11,1,24,0,0,1,1,0
0,29,4.33,1,5,2,112,0,0,1,1,0
0,61,2.8,2,35,1,53,167,0,0,1,0
0,46,0.5,3,21,1,41,0,0,0,0,0
0,50,0.5,2,23,1,25,0,0,0,1,0
0,60,2.5,2,33,4,42,194,0,0,1,0
0,54,1,2,27,3,51,113,1,1,1,1
0,43,0.3,2,18,2,19,0,0,0,1,0
0,38,0,1,14,2,90,258,1,1,1,1
0,46,1.4,2,22,4,89,0,0,0,1,0
0,64,0.5,1,39,3,22,0,1,1,1,1
0,24,1.5,1,0,1,119,0,0,0,1,0
1,39,3.6,3,13,4,93,0,0,0,1,0
0,34,0.3,1,8,4,18,0,0,0,0,0
0,65,1.1,3,40,1,32,120,0,0,1,0
1,38,2.6,3,14,3,182,0,1,1,1,0
0,62,0.2,3,36,2,19,0,0,1,1,0
1,59,3.4,3,35,1,85,0,1,1,0,0
0,49,1.4,2,25,4,90,0,0,0,1,1
0,57,3.7,1,32,2,59,134,0,0,1,0
0,64,2,1,38,1,84,0,0,0,0,0
1,47,3.9,2,22,2,95,0,0,0,0,0
0,30,0.9,3,6,3,13,0,0,0,1,0
0,42,0.8,1,18,4,88,0,0,1,1,0
0,53,0.6,3,28,2,34,0,0,1,1,0
0,50,0.6,3,24,4,11,0,0,1,0,0
0,62,1.7,2,38,4,80,0,0,0,0,0
0,34,1.33,1,10,1,41,0,0,1,0,0
0,47,0.8,3,21,2,90,0,0,0,0,0
1,62,3,3,37,3,93,0,1,1,1,0
0,61,1.9,2,35,4,81,0,0,0,0,0
0,59,2.8,1,34,2,60,0,0,0,1,0
0,47,0.6,2,21,3,39,0,0,1,1,0
0,65,0.7,2,39,3,22,0,0,0,0,0
0,56,0.8,1,32,2,32,79,0,0,1,1
0,56,1.2,3,32,1,28,0,0,0,1,0
0,31,1,2,7,2,35,0,0,1,0,0
1,61,7.5,3,31,3,154,351,1,1,1,0
0,42,7.6,1,18,2,189,0,0,0,1,0
0,44,1.9,3,19,4,40,84,0,0,0,0
0,47,1.7,2,21,2,88,0,0,0,1,0
0,30,0.6,1,6,2,124,0,0,0,1,0
0,62,0.3,3,38,2,23,0,0,0,0,0
0,56,0.7,1,32,4,23,0,0,1,1,0
0,25,2,1,-1,2,139,0,0,1,0,0
1,53,2.7,1,28,4,173,427,0,0,1,0
0,26,1.3,3,0,4,42,153,0,0,1,0
0,59,2.9,1,35,1,161,160,0,1,0,0
0,62,0.7,2,36,3,28,0,0,0,1,0
1,58,5.2,3,32,4,191,194,0,1,0,0
0,40,0.3,1,14,2,42,106,0,1,0,0
0,35,4,3,5,4,81,0,0,0,1,0
1,51,0.7,1,25,3,175,312,0,0,0,0
0,41,0.1,1,15,3,82,0,0,0,1,0
0,51,1.8,3,27,1,53,0,0,1,0,0
1,27,5.5,1,1,3,142,0,0,0,0,0
0,46,1.9,3,21,4,42,0,0,0,1,0
0,46,2.9,1,20,4,64,189,0,0,0,0
0,31,1.3,1,5,2,90,0,0,0,1,1
0,58,0.8,2,32,1,44,0,0,0,0,0
0,42,0.3,3,18,1,29,0,0,0,1,0
0,59,1.6,1,35,2,93,0,0,1,0,0
0,54,1.4,3,24,3,69,132,0,0,1,0
0,35,1.7,2,11,2,82,0,0,1,1,0
1,34,6.5,3,9,2,180,0,1,0,1,0
0,46,0.7,3,21,2,13,0,0,0,1,0
0,52,0,1,28,1,72,178,0,0,0,0
0,55,1.7,1,30,3,54,0,0,0,1,0
0,34,4.6,1,9,1,104,0,0,1,1,0
0,57,1.9,2,32,2,44,157,0,0,0,0
0,45,0.2,1,19,1,40,0,1,1,1,1
0,29,4.5,1,3,2,190,246,0,1,1,0
0,49,2.6,1,23,4,64,0,0,1,1,0
0,36,0.3,2,11,2,9,99,0,0,0,1
0,57,0.7,2,31,4,38,0,0,0,1,0
0,25,2.6,3,0,3,72,0,0,0,1,0
0,43,5.2,1,17,1,82,79,0,0,1,0
0,27,1.6,3,2,2,48,119,0,0,1,1
0,54,2.6,3,28,4,82,294,0,0,0,0
0,53,1,2,26,2,14,83,0,0,0,0
0,55,2.9,1,29,1,162,0,0,1,1,0
0,43,1.7,1,19,2,54,0,0,0,1,0
0,35,0,1,11,2,90,0,0,0,0,0
0,59,1.7,1,34,4,64,0,0,0,0,0
0,42,2.1,3,18,3,65,0,0,1,1,0
0,51,6.3,1,25,2,113,0,0,0,0,0
0,57,2.1,3,32,2,38,0,0,0,0,0
0,39,1.5,3,15,1,65,0,0,0,0,0
0,53,1.5,3,27,4,39,0,0,0,1,0
0,31,6.7,1,6,2,174,0,0,1,1,0
0,33,1.75,3,3,2,59,0,0,0,1,0
0,38,1.7,1,14,2,43,0,0,0,1,0
0,47,0.1,3,21,2,24,0,0,1,0,0
0,63,0,2,39,1,50,166,0,0,0,0
0,44,3.7,3,19,1,68,0,0,0,1,0
0,61,2,3,37,3,61,0,0,0,1,0
0,52,0.5,2,28,4,21,0,0,0,1,0
0,59,0.5,2,34,2,21,0,0,0,1,0
0,56,1.3,1,32,4,31,0,0,0,0,0
0,58,0.7,1,33,4,70,0,0,0,0,1
0,30,1,2,6,3,25,135,0,1,0,0
0,42,1,3,17,1,78,0,0,0,1,0
0,51,0.2,1,27,1,19,0,0,0,0,0
0,60,0.3,3,35,1,23,0,0,0,1,0
0,30,0.8,1,4,4,40,0,0,0,1,0
0,49,0.3,3,23,1,22,0,0,0,0,0
0,26,1.8,2,0,4,71,0,0,0,1,1
0,36,3.6,2,12,1,58,0,0,0,0,0
0,65,2.2,1,40,3,75,0,0,0,1,0
0,27,2,2,0,1,40,110,0,1,0,0
1,60,1.5,3,35,1,155,0,0,1,0,0
0,32,2.2,2,6,4,83,0,0,0,0,0
0,46,1.1,1,20,3,99,0,0,0,0,0
0,60,0,2,36,1,59,0,0,0,0,1
0,28,2.4,2,2,3,53,0,0,0,1,0
0,50,0.2,1,26,4,11,0,0,0,0,1
1,52,4.2,3,28,4,179,0,0,0,0,0
0,29,1.75,3,-1,2,71,0,0,0,0,0
0,30,2.1,3,4,4,85,0,0,0,1,0
0,42,2.1,3,18,3,49,0,0,0,1,1
0,32,1.3,1,6,2,122,0,0,1,1,0
0,40,3.3,1,15,2,171,0,0,0,1,0
1,49,2.2,2,24,2,138,0,0,0,1,0
0,53,0.4,3,23,4,8,0,0,0,1,1
0,42,0.4,1,17,4,59,0,0,0,1,0
0,38,2.8,1,14,3,49,0,0,0,0,0
0,60,2,1,34,2,92,0,0,0,0,0
0,27,0,1,3,4,75,0,0,0,0,0
0,61,2.8,2,35,1,60,0,0,1,1,0
0,27,1.7,2,2,2,41,0,0,0,1,0
0,45,0.6,2,21,3,40,0,0,1,1,0
0,41,0.4,1,16,2,81,146,0,1,1,0
0,44,0.8,3,20,1,52,196,0,1,0,0
0,38,1,1,14,4,25,0,0,0,0,0
0,39,3.4,1,15,1,139,353,0,0,1,0
0,48,1.2,2,22,1,54,0,0,0,0,0
0,47,2.9,1,22,1,81,0,0,1,0,0
0,64,2.2,1,39,3,73,0,0,1,0,1
0,27,1,3,0,4,30,0,0,1,1,0
0,66,2.4,1,41,3,59,0,0,0,0,0
0,43,1.5,1,17,3,21,0,0,0,0,0
0,34,0.7,2,9,3,65,104,0,0,1,0
0,28,1.1,2,2,3,41,161,0,0,1,0
0,52,0.1,3,28,4,52,121,0,0,0,0
0,45,1.1,2,20,4,84,180,0,0,1,0
0,24,7.2,1,-2,2,135,0,0,0,1,0
0,39,0.2,3,14,4,18,0,0,0,0,1
0,40,0.7,1,16,1,34,0,0,1,1,0
0,30,1.8,3,5,4,85,0,0,0,1,0
0,49,1.4,3,23,1,23,0,0,0,0,0
0,53,2.8,2,27,4,65,0,0,1,0,0
0,56,2.9,1,30,1,195,0,0,0,0,0
0,50,2.6,1,24,4,40,89,0,0,1,0
1,53,0.2,3,29,2,141,0,0,0,0,0
0,60,0.7,2,34,2,95,322,0,1,1,0
0,58,1.3,2,33,3,23,131,0,0,0,0
0,43,1.8,2,19,2,82,0,0,1,1,0
0,46,1.9,3,21,4,53,0,0,0,0,0
0,29,0.4,1,3,4,10,87,0,1,1,0
0,56,1.9,2,30,1,75,125,0,0,1,0
0,48,0.4,2,23,4,23,122,0,0,0,0
0,61,2.6,1,36,1,133,0,0,0,1,0
0,41,3.4,1,17,1,129,0,0,1,0,0
0,35,0.1,2,11,4,85,131,0,0,0,0
0,48,2.8,1,23,2,168,308,0,0,1,0
0,43,2,3,19,4,83,0,0,0,1,0
0,37,1.1,2,12,2,52,0,0,0,1,0
0,47,0.6,1,22,1,114,0,1,1,1,1
0,29,2.9,3,3,1,81,0,0,0,0,0
0,63,1.5,2,38,1,32,0,0,0,0,0
0,43,2.1,3,19,3,63,0,0,0,0,0
0,57,1.6,3,32,3,70,0,0,0,0,0
0,55,0.3,1,31,2,20,0,0,0,1,0
0,47,3.3,1,23,2,138,0,0,1,1,0
0,58,1.6,2,34,4,63,0,0,0,0,0
0,53,1.3,3,28,1,85,118,0,0,1,0
1,59,6.5,2,35,2,180,0,1,1,1,1
0,46,2,3,22,4,80,0,0,0,1,0
0,41,0.7,3,15,1,53,0,0,0,1,0
0,46,1.7,2,20,2,72,75,0,0,1,0
1,44,5.9,1,18,3,123,0,1,1,1,0
0,44,0.8,3,18,2,91,0,0,0,1,0
0,50,6.8,1,26,2,148,0,0,0,1,0
1,51,1.3,3,25,2,163,0,0,0,1,0
0,55,0.1,3,30,4,28,149,0,1,1,0
0,37,8.6,1,12,1,193,0,0,0,0,0
0,34,0.9,3,10,3,22,0,0,0,1,0
0,59,0.7,1,34,4,74,0,0,1,1,0
0,45,1.9,3,20,4,70,0,0,1,1,0
0,30,0.1,2,4,1,11,0,0,1,1,0
0,32,2.6,2,8,3,61,0,0,0,0,0
0,61,0.8,1,37,1,41,0,0,1,1,0
1,54,1.9,2,28,4,108,0,0,0,1,0
0,35,1.1,3,10,4,23,0,0,1,0,0
1,63,3.8,3,38,2,135,183,0,0,0,0
0,66,0.7,3,40,2,30,86,0,0,0,0
1,48,3.5,2,24,4,144,0,0,0,0,0
1,60,0.4,1,34,4,139,0,0,0,1,0
1,41,2.7,3,17,2,143,209,0,0,1,0
0,31,1.2,1,7,1,44,0,0,1,1,0
0,58,2.5,2,31,4,49,0,0,0,1,0
0,67,0.1,2,42,4,75,182,0,0,1,0
0,35,0.3,1,9,2,43,0,0,0,1,0
0,40,0.5,3,14,3,59,0,0,0,1,0
1,42,4.9,1,17,3,154,0,1,1,1,0
0,44,0.7,3,18,1,75,0,0,1,0,0
0,47,2.6,2,23,1,75,0,0,1,0,0
0,59,1.6,1,35,2,88,278,0,0,0,0
1,29,3.4,3,3,1,91,0,0,0,0,0
0,36,0.67,3,6,1,11,0,1,1,1,1
0,47,0.4,3,22,1,22,0,0,0,1,0
0,55,0.8,3,29,2,49,220,0,1,0,0
0,41,3.5,1,17,1,140,342,0,0,0,0
0,51,2.4,2,25,2,99,0,0,0,0,0
0,26,2.5,1,2,2,82,199,0,0,0,0
0,33,1,1,9,4,10,81,0,1,0,0
0,30,2.2,2,5,4,109,103,0,1,0,0
0,30,1.3,3,4,4,45,0,0,0,0,0
0,45,1.7,2,19,2,93,0,0,0,0,0
1,40,3.9,2,16,3,89,216,1,0,1,1
0,42,1,2,15,3,39,132,0,0,0,0
0,50,0.2,1,26,1,21,89,0,0,1,0
0,62,0.2,1,37,3,31,0,0,0,1,0
0,63,0.5,3,37,1,31,0,0,0,1,0
0,43,2.2,2,19,4,52,0,0,0,0,0
0,49,0.9,3,25,1,13,0,0,0,1,0
0,51,0.4,3,25,2,21,76,0,0,1,1
0,61,1.7,1,36,4,50,189,0,0,1,0
0,43,0.2,3,19,4,81,0,0,1,0,0
0,43,1.9,1,19,4,74,0,0,1,0,0
0,61,0.5,1,36,3,89,0,0,0,1,0
0,35,0.9,2,9,3,82,0,0,0,1,0
0,59,1.9,2,33,4,88,0,0,0,0,0
0,40,2.1,3,16,3,61,0,0,0,0,0
0,61,3.9,1,36,2,139,0,0,0,0,0
0,48,1.3,2,23,1,29,0,0,0,0,0
0,37,2.1,1,11,3,51,0,0,1,1,0
0,56,1.8,3,32,1,58,241,0,0,1,0
0,35,1.4,3,9,2,21,125,0,0,1,0
0,35,1.67,2,8,2,43,0,0,0,0,0
0,40,1.8,2,16,2,104,0,0,0,0,0
0,50,0.5,2,23,1,9,98,0,0,1,0
0,49,1.9,2,25,3,39,0,0,0,0,0
0,46,2.7,1,22,1,89,0,1,1,1,1
0,64,0.3,3,40,2,21,0,0,0,0,0
1,60,3.1,3,35,3,173,0,0,0,1,0
0,45,0.3,3,21,1,29,105,0,1,1,0
0,52,0.2,2,27,4,43,0,0,1,0,0
0,58,0.4,2,34,3,30,0,0,0,0,0
0,54,0.1,3,30,4,39,0,0,0,1,1
0,48,0.4,3,22,2,83,248,0,0,1,0
0,51,0.7,2,25,3,58,223,0,0,0,0
0,53,0.5,2,26,1,8,0,0,1,0,0
0,57,1,3,27,3,39,0,0,1,0,1
0,43,8.8,1,18,2,204,0,0,0,1,0
0,37,1.8,1,13,1,45,0,0,0,0,0
0,32,3.8,1,7,1,111,0,0,0,0,1
0,34,2,2,10,2,83,148,0,0,0,0
0,54,3,3,24,1,83,0,0,0,0,0
0,62,2.8,1,36,2,115,202,0,1,1,0
0,56,1.8,3,32,1,60,227,0,0,1,0
0,39,1.8,1,15,1,53,0,0,0,0,0
0,32,3.3,1,7,2,134,0,0,0,1,0
0,50,0.8,3,24,1,91,0,0,0,1,0
0,27,0.2,1,1,2,91,0,0,0,1,0
0,37,3.9,1,12,2,128,0,0,1,1,0
0,60,4.4,1,34,3,78,0,0,0,0,1
0,43,7.6,1,19,2,161,464,0,0,1,0
0,62,2.2,3,36,3,60,0,0,0,1,0
0,39,4.1,1,14,1,161,509,0,0,0,1
0,34,2,2,9,4,40,0,0,1,1,0
0,46,0.2,2,21,1,68,0,0,0,1,0
0,46,0.7,1,22,3,74,0,0,0,1,0
0,51,2,2,26,3,55,93,0,0,1,0
0,44,3.5,1,20,1,145,0,0,1,0,0
0,60,1.5,2,35,1,24,0,0,0,0,0
0,65,0.8,2,39,1,10,0,0,0,1,0
0,58,3.9,1,33,2,138,0,0,0,1,1
0,37,2.1,3,12,4,63,0,0,0,1,0
0,52,0.1,3,28,4,54,0,0,1,0,0
0,42,0.9,3,16,3,62,0,0,0,1,0
0,54,0.1,3,29,1,81,0,0,0,0,0
0,54,3,2,28,3,61,0,0,1,1,0
0,51,1.6,3,27,1,68,0,0,0,1,0
0,59,2.8,1,35,2,78,0,0,0,1,0
0,41,7.6,1,17,2,165,157,0,0,0,0
0,43,2.2,2,17,3,48,0,0,1,0,0
1,52,7.2,2,26,3,155,0,0,0,1,0
1,52,3.7,3,26,2,158,251,0,1,0,0
0,57,1.4,1,31,1,52,0,0,0,1,0
0,53,0.8,1,28,4,18,0,0,0,0,0
0,58,1.7,1,33,4,42,0,0,0,0,0
0,59,0.2,3,33,2,18,0,0,0,0,0
0,57,0.3,1,31,2,40,0,1,1,1,1
0,27,0.6,2,2,4,44,0,1,0,1,1
0,42,0.2,1,16,1,11,87,0,1,0,0
1,52,5.7,2,26,2,194,0,0,0,1,0
0,49,2.4,2,23,2,108,0,0,0,1,0
0,47,0.5,2,23,4,12,0,0,0,0,0
0,45,1.5,1,19,3,19,94,0,1,1,0
0,25,6.33,1,1,1,150,0,0,0,0,0
0,47,1.9,3,22,4,89,0,0,0,1,0
0,44,3.8,3,19,2,83,0,0,1,0,1
0,30,2,2,3,4,79,0,0,0,1,0
0,63,3.4,2,38,4,102,0,0,0,0,0
0,50,7.3,1,24,1,155,0,0,1,1,0
0,40,3.5,1,16,1,138,0,0,0,1,0
0,56,1.7,1,31,3,51,0,0,1,1,0
0,39,1.8,2,15,2,80,86,0,1,1,0
0,42,3.3,1,18,2,135,0,1,1,1,1
0,28,1.5,2,1,4,34,162,0,1,0,0
1,26,6.33,3,0,3,195,0,1,0,1,1
0,58,2.2,3,32,3,62,217,1,1,1,0
0,38,3.3,1,13,2,173,243,0,0,0,0
0,23,7.2,1,-3,2,149,0,0,0,1,0
0,53,0.2,1,29,1,20,131,0,1,1,0
0,54,2.5,1,28,4,42,0,0,1,1,0
0,42,0.6,3,17,1,28,0,0,1,0,0
0,54,1.9,2,28,1,95,0,0,0,1,0
0,66,0,3,42,2,95,0,0,0,1,0
0,46,0.1,1,21,1,34,124,0,0,1,0
1,63,4.3,3,37,2,191,205,0,0,0,0
0,63,1.5,1,38,2,41,173,0,1,1,0
0,58,7.4,1,34,1,150,481,0,0,1,0
0,65,0,3,41,2,91,146,0,0,0,0
0,35,2.2,2,9,4,84,0,0,0,1,0
0,33,3.4,1,9,4,73,140,0,0,1,0
0,43,0.3,1,19,1,122,0,0,0,1,0
0,30,2.6,2,5,1,73,133,0,0,1,0
0,61,0.3,3,37,2,20,0,0,0,1,0
1,49,1.1,1,24,4,130,281,1,0,1,0
1,52,3.4,3,27,3,85,0,0,0,0,0
0,45,3.3,1,21,2,134,0,0,1,1,0
0,64,1.8,2,39,3,98,80,0,0,1,0
0,26,1.6,3,1,2,54,0,0,0,0,1
0,35,2,1,11,3,41,0,0,0,1,0
1,45,6,3,19,4,128,0,0,0,1,0
1,44,2.6,1,20,3,132,308,0,0,0,0
1,34,2.9,3,8,1,188,0,0,0,1,0
1,65,6.1,2,41,4,170,0,1,1,1,0
0,32,0.9,3,8,3,14,111,0,0,0,0
0,41,2.8,3,15,1,93,0,0,0,1,0
0,52,2.7,2,28,1,79,0,0,1,1,0
0,35,2.2,2,9,4,79,0,0,0,0,0
0,51,1.8,3,26,4,62,119,0,0,1,0
0,30,0.2,1,6,2,95,0,0,0,1,1
0,58,1.3,3,33,4,60,0,0,0,1,0
0,49,1.5,2,23,1,75,0,0,1,0,0
0,63,0.1,2,38,4,85,0,0,1,0,0
0,40,4.1,1,15,1,143,0,0,0,1,0
0,27,2,2,0,1,34,112,0,1,0,0
0,38,1.7,1,14,2,44,0,0,0,0,0
0,52,0.9,2,28,4,31,151,0,0,1,1
0,49,0.8,1,24,4,13,111,0,0,1,0
0,59,1.5,1,35,4,52,0,0,1,1,0
0,32,0.2,3,8,1,42,102,0,0,1,0
0,30,2.1,3,4,4,102,139,0,1,0,0
